level	page_num	block_num	par_num	line_num	word_num	left	top	width	height	conf	text
5	3	1	10	2	5	1119	1019	43	81	93	يف
5	3	1	10	2	6	1056	1019	58	81	90	هذا
5	3	1	10	2	7	904	1019	134	81	90	الكتاب
5	3	1	10	2	8	820	1019	66	81	95	عىل
5	3	1	10	2	9	755	1019	61	81	96	حد
5	3	1	10	2	10	699	1019	51	81	95	ما
5	3	1	10	2	11	618	1019	82	81	60	نبت
5	3	1	10	2	12	577	1019	32	81	89	يف
5	3	1	10	2	13	527	1023	31	73	96	أم
5	3	1	10	2	14	379	1019	132	81	96	الكتاب
5	3	1	10	2	15	348	1064	9	9	96	.
5	3	1	10	2	16	167	1019	158	81	90	فامتثلت
4	3	1	10	3	0	188	1123	1340	73	-1	
5	3	1	10	3	1	1473	1123	55	73	80	ما
5	3	1	10	3	2	1457	1152	17	25	80	ر
5	3	1	10	3	3	1400	1123	39	73	82	حم
5	3	1	10	3	4	1341	1123	49	73	78	يل
5	3	1	10	3	5	1327	1137	14	23	92	>
5	3	1	10	3	6	1172	1123	134	73	94	ووقفت
5	3	1	10	3	7	1090	1123	83	73	96	عند
5	3	1	10	3	8	1035	1123	47	73	96	ما
5	3	1	10	3	9	966	1145	56	22	96	حد
5	3	1	10	3	10	895	1125	44	69	78	لي
5	3	1	10	3	11	875	1137	14	24	95	>
5	3	1	10	3	12	783	1125	72	69	95	ولو
5	3	1	10	3	13	688	1125	96	69	95	رمت
5	3	1	10	3	14	580	1125	109	69	96	زيادة
5	3	1	10	3	15	511	1125	62	69	83	عىل
5	3	1	10	3	16	429	1125	79	69	96	ذلك
5	3	1	10	3	17	373	1125	57	69	96	ما
5	3	1	10	3	18	214	1129	463	54	92	استطعت
5	3	1	10	3	19	188	1138	14	24	68	6
4	3	1	10	4	0	655	1222	874	70	-1	
5	3	1	10	4	1	1469	1229	60	49	96	فإن
5	3	1	10	4	2	1333	1224	117	54	40	احلررة
5	3	1	10	4	3	1258	1231	55	61	35	متع
5	3	1	10	4	4	1186	1216	53	80	96	من
5	3	1	10	4	5	1101	1216	81	80	96	ذلك
5	3	1	10	4	6	1021	1222	68	54	78	واهل
5	3	1	10	4	7	903	1229	98	50	85	املوقق
5	3	1	10	4	8	841	1216	43	80	92	ال
5	3	1	10	4	9	779	1252	57	27	96	رب
5	3	1	10	4	10	687	1216	75	80	88	غريه
5	3	1	10	4	11	655	1260	8	8	93	.
3	3	1	11	0	0	1189	1324	267	52	-1	
4	3	1	11	1	0	1189	1324	267	52	-1	
5	3	1	11	1	1	1391	1345	65	31	72	ومن
5	3	1	11	1	2	1357	1320	23	60	72	|
5	3	1	11	1	3	1226	1324	84	42	95	ذلك
5	3	1	11	1	4	1189	1344	22	22	93	:.
2	3	2	0	0	0	189	1517	1267	284	-1	
3	3	2	1	0	0	189	1517	1267	284	-1	
4	3	2	1	1	0	524	1517	659	80	-1	
5	3	2	1	1	1	1163	1543	20	36	46	%
5	3	2	1	1	2	1093	1569	52	7	63	ـ
5	3	2	1	1	3	999	1533	82	61	96	فص
5	3	2	1	1	4	892	1521	92	55	92	حكة
5	3	2	1	1	5	787	1533	85	66	74	نفثية
5	3	2	1	1	6	733	1531	36	66	91	في
5	3	2	1	1	7	640	1517	85	60	88	كامة
5	3	2	1	1	8	524	1521	101	78	49	شبلكة
4	3	2	1	2	0	189	1726	1267	75	-1	
5	3	2	1	2	1	1401	1739	55	62	93	اعمل
5	3	2	1	2	2	1341	1726	41	50	96	أن
5	3	2	1	2	3	1221	1736	103	54	51	العطايا
5	3	2	1	2	4	1105	1738	85	62	35	امنح
5	3	2	1	2	5	956	1736	134	52	96	الظاهرة
5	3	2	1	2	6	907	1736	32	61	55	يف
5	3	2	1	2	7	776	1732	115	54	96	الكون
5	3	2	1	2	8	709	1740	49	49	96	عىل
5	3	2	1	2	9	602	1726	91	71	94	أيدي
5	3	2	1	2	10	495	1738	90	56	2	العباد
5	3	2	1	2	11	404	1740	73	50	90	وعىل
5	3	2	1	2	12	311	1739	79	55	45	غـــري
5	3	2	1	2	13	189	1727	100	74	80	أيدهم
2	3	3	0	0	0	187	1825	1349	169	-1	
3	3	3	1	0	0	187	1825	1349	169	-1	
4	3	3	1	1	0	210	1825	1320	69	-1	
5	3	3	1	1	1	1379	1840	151	52	83	عىلقسمني
5	3	3	1	1	2	1289	1838	63	53	93	منها
5	3	3	1	1	3	1239	1839	32	34	96	ما
5	3	3	1	1	4	1112	1832	109	57	91	يكون
5	3	3	1	1	5	1009	1833	87	56	54	عطا
5	3	3	1	1	6	909	1837	81	57	85	ذاتية
5	3	3	1	1	7	778	1835	110	54	21	وعطاي
5	3	3	1	1	8	645	1825	115	69	34	أسمائية
5	3	3	1	1	9	524	1843	104	50	89	وتتمزي
5	3	3	1	1	10	446	1845	60	28	93	عند
5	3	3	1	1	11	358	1826	67	64	96	أهل
5	3	3	1	1	12	210	1825	129	60	72	االذواق
4	3	3	1	2	0	187	1925	1349	69	-1	
5	3	3	1	2	1	1505	1935	31	45	92	كا
5	3	3	1	2	2	1446	1925	41	50	96	أن
5	3	3	1	2	3	1364	1937	63	52	72	منها
5	3	3	1	2	4	1313	1938	33	34	96	ما
5	3	3	1	2	5	1135	1921	151	77	49	يكونعن
5	3	3	1	2	6	996	1921	133	77	49	سواليف
5	3	3	1	2	7	885	1921	93	77	53	معن
5	3	3	1	2	8	640	1921	246	77	87	وعنسوالغري
5	3	3	1	2	9	545	1933	93	59	14	معنن
5	3	3	1	2	10	528	1965	7	9	78	ـ
5	3	3	1	2	11	430	1937	89	52	8	ومنها
5	3	3	1	2	12	187	1930	223	58	88	مااليكونعن
1	4	0	0	0	0	0	0	1774	2658	-1	
2	4	1	0	0	0	215	60	1344	1938	-1	
3	4	1	1	0	0	215	60	1344	1938	-1	
4	4	1	1	1	0	813	60	148	31	-1	
5	4	1	1	1	1	928	73	33	5	92	-
5	4	1	1	1	2	864	60	46	31	33	ه
5	4	1	1	1	3	813	82	32	5	78	ـ
4	4	1	1	2	0	217	161	1337	68	-1	
5	4	1	1	2	1	1465	176	89	46	94	سؤال
5	4	1	1	2	2	1370	177	77	46	95	سواء
5	4	1	1	2	3	1308	172	44	23	68	!!
5	4	1	1	2	4	1205	172	90	39	96	كانت
5	4	1	1	2	5	1058	161	127	68	62	األعطية
5	4	1	1	2	6	881	172	142	57	59	ذاتيـــة
5	4	1	1	2	7	825	161	35	58	92	أو
5	4	1	1	2	8	689	162	116	65	31	أعمائية
5	4	1	1	2	9	655	201	9	9	92	.
5	4	1	1	2	10	498	167	124	60	61	فاملعيـن
5	4	1	1	2	11	423	153	60	80	80	من
5	4	1	1	2	12	333	171	82	51	91	يقول
5	4	1	1	2	13	217	171	97	51	62	ارب
4	4	1	1	3	0	217	242	1338	90	-1	
5	4	1	1	3	1	1453	262	102	70	92	أعطني
5	4	1	1	3	2	1374	266	61	42	96	كذا
5	4	1	1	3	3	1251	275	103	54	75	فيمين
5	4	1	1	3	4	1165	259	67	62	80	أمرأ
5	4	1	1	3	5	1116	271	31	35	86	ما
5	4	1	1	3	6	1073	267	24	39	92	ال
5	4	1	1	3	7	969	268	87	55	53	خطر
5	4	1	1	3	8	928	269	24	38	96	له
5	4	1	1	3	9	851	271	59	47	91	سوا
5	4	1	1	3	10	797	274	10	46	86	(
5	4	1	1	3	11	753	281	20	31	45	%
5	4	1	1	3	12	701	294	31	4	91	-
5	4	1	1	3	13	675	277	7	36	84	|
5	4	1	1	3	14	639	273	10	46	91	)
5	4	1	1	3	15	543	270	74	53	0	وغري
5	4	1	1	3	16	384	242	117	82	35	الممكن
5	4	1	1	3	17	311	238	74	98	80	من
5	4	1	1	3	18	217	269	83	51	96	يقول
4	4	1	1	4	0	219	360	1333	73	-1	
5	4	1	1	4	1	1452	360	100	70	80	أعطين
5	4	1	1	4	2	1405	371	31	35	93	ما
5	4	1	1	4	3	1335	374	54	59	77	تعام
5	4	1	1	4	4	1269	372	48	53	93	فيه
5	4	1	1	4	5	1116	370	134	50	76	مصلحق
5	4	1	1	4	6	1071	399	27	6	89	ـ
5	4	1	1	4	7	1016	386	39	33	96	من
5	4	1	1	4	8	948	370	52	52	86	غري
5	4	1	1	4	9	845	374	83	50	79	تعيني
5	4	1	1	4	10	802	398	27	6	86	ــ
5	4	1	1	4	11	702	362	82	57	95	لكل
5	4	1	1	4	12	567	380	118	39	65	جـــز
5	4	1	1	4	13	536	356	22	83	49	:
5	4	1	1	4	14	480	385	39	32	94	من
5	4	1	1	4	15	397	366	65	58	83	ذايت
5	4	1	1	4	16	340	383	39	33	93	من
5	4	1	1	4	17	219	364	101	59	94	لطيف
4	4	1	1	5	0	217	461	1335	64	-1	
5	4	1	1	5	1	1519	453	29	76	56	و
5	4	1	1	5	2	1424	462	128	63	53	كثيف
5	4	1	1	5	3	1394	497	8	10	96	.
5	4	1	1	5	4	1209	468	163	47	6	والسايلون
5	4	1	1	5	5	1085	467	108	38	5	صنفان
5	4	1	1	5	6	1051	472	13	24	72	»
5	4	1	1	5	7	938	470	95	34	94	صنف
5	4	1	1	5	8	856	468	64	47	96	بعثه
5	4	1	1	5	9	787	467	49	49	96	عىل
5	4	1	1	5	10	658	465	114	47	95	السؤال
5	4	1	1	5	11	461	465	178	53	83	االستعجال
5	4	1	1	5	12	295	461	136	63	91	الطبيعي
5	4	1	1	5	13	217	464	58	51	96	فإن
4	4	1	1	6	0	216	551	1337	74	-1	
5	4	1	1	6	1	1431	563	122	51	90	اإلنسان
5	4	1	1	6	2	1337	567	77	49	67	غلق
5	4	1	1	6	3	1216	557	105	61	75	عجول
5	4	1	1	6	4	1186	594	8	9	96	.
5	4	1	1	6	5	1023	566	140	45	40	والصنئف
5	4	1	1	6	6	895	556	94	56	57	اآلخر
5	4	1	1	6	7	812	566	66	47	92	بعثه
5	4	1	1	6	8	744	565	47	48	96	عىل
5	4	1	1	6	9	614	563	114	46	92	السؤال
5	4	1	1	6	10	526	563	46	36	53	مـا
5	4	1	1	6	11	466	566	43	59	85	علل
5	4	1	1	6	12	406	551	41	49	96	أن
5	4	1	1	6	13	342	560	44	62	0	تمت
5	4	1	1	6	14	216	551	97	58	34	أمورأآ
4	4	1	1	7	0	218	654	1339	71	-1	
5	4	1	1	7	1	1496	673	61	27	96	عند
5	4	1	1	7	2	1436	658	40	42	89	اهلل
5	4	1	1	7	3	1380	666	39	34	93	قد
5	4	1	1	7	4	1286	669	75	48	96	سبق
5	4	1	1	7	5	1211	663	60	62	74	العمل
5	4	1	1	7	6	1129	654	66	62	43	بأهنها
5	4	1	1	7	7	1086	658	24	39	91	ال
5	4	1	1	7	8	970	661	89	41	78	تنال
5	4	1	1	7	9	912	658	38	53	92	إال
5	4	1	1	7	10	839	674	55	36	66	بعد
5	4	1	1	7	11	708	660	114	47	66	السوال
5	4	1	1	7	12	598	667	12	22	44	___>
5	4	1	1	7	13	475	661	100	56	93	فيقول
5	4	1	1	7	14	330	659	80	53	56	فلعل
5	4	1	1	7	15	218	660	31	35	96	ما
4	4	1	1	8	0	216	745	1341	72	-1	
5	4	1	1	8	1	1474	753	83	46	95	نسأله
5	4	1	1	8	2	1410	764	47	53	93	فيه
5	4	1	1	8	3	1346	740	41	81	63	_
5	4	1	1	8	4	1208	762	119	53	95	سبحانه
5	4	1	1	8	5	1082	754	107	57	88	يككون
5	4	1	1	8	6	1025	777	39	33	93	من
5	4	1	1	8	7	950	760	58	34	96	هذا
5	4	1	1	8	8	829	759	103	56	50	القبيل
5	4	1	1	8	9	796	766	12	33	85	؟
5	4	1	1	8	10	662	757	112	48	83	فسواله
5	4	1	1	8	11	515	756	128	59	19	احتياط
5	4	1	1	8	12	472	758	24	37	72	ما
5	4	1	1	8	13	419	740	31	81	67	_
5	4	1	1	8	14	340	773	46	32	95	هو
5	4	1	1	8	15	284	745	37	51	91	اآل
5	4	1	1	8	16	216	787	51	21	88	سر
4	4	1	1	9	0	220	850	1337	71	-1	
5	4	1	1	9	1	1489	860	68	57	96	عليه
5	4	1	1	9	2	1432	877	39	33	96	من
5	4	1	1	9	3	1295	856	119	51	89	اإلمكان
5	4	1	1	9	4	1172	874	68	32	91	وهو
5	4	1	1	9	5	1131	854	24	39	96	ال
5	4	1	1	9	6	1060	861	53	60	92	يعمل
5	4	1	1	9	7	1012	858	30	35	95	ما
5	4	1	1	9	8	961	855	31	60	89	يف
5	4	1	1	9	9	901	860	43	60	83	عام
5	4	1	1	9	10	840	850	42	43	89	اهلل
5	4	1	1	9	11	772	853	49	50	93	وال
5	4	1	1	9	12	721	856	32	36	96	ما
5	4	1	1	9	13	607	853	98	60	96	يعطيه
5	4	1	1	9	14	424	856	152	37	96	استعداده
5	4	1	1	9	15	374	854	31	61	92	يف
5	4	1	1	9	16	254	856	104	54	95	القبول
5	4	1	1	9	17	220	861	13	24	81	»
4	4	1	1	10	0	217	946	1338	66	-1	
5	4	1	1	10	1	1497	946	58	50	82	ألنه
5	4	1	1	10	2	1440	975	40	32	93	من
5	4	1	1	10	3	1324	947	100	57	39	أمض
5	4	1	1	10	4	1149	956	158	43	34	املعلومات
5	4	1	1	10	5	1005	957	125	47	93	الوقوف
5	4	1	1	10	6	956	953	31	59	96	يف
5	4	1	1	10	7	897	952	48	54	96	كل
5	4	1	1	10	8	720	956	162	55	73	زمـــان
5	4	1	1	10	9	644	957	60	47	93	فرد
5	4	1	1	10	10	569	956	48	48	95	عىل
5	4	1	1	10	11	415	954	136	36	94	استعداد
5	4	1	1	10	12	265	954	136	48	88	السخص
5	4	1	1	10	13	217	953	31	59	72	في
4	4	1	1	11	0	217	1040	1337	67	-1	
5	4	1	1	11	1	1482	1052	72	40	96	ذلك
5	4	1	1	11	2	1359	1055	105	52	96	الزمان
5	4	1	1	11	3	1328	1085	8	8	96	.
5	4	1	1	11	4	1226	1050	79	50	92	ولوال
5	4	1	1	11	5	1176	1054	31	35	93	ما
5	4	1	1	11	6	1058	1043	99	48	89	أعطاء
5	4	1	1	11	7	876	1050	162	39	90	االستعداد
5	4	1	1	11	8	737	1053	115	47	93	السوال
5	4	1	1	11	9	678	1053	31	35	94	ما
5	4	1	1	11	10	589	1044	70	50	94	سأل
5	4	1	1	11	11	559	1083	7	8	94	.
5	4	1	1	11	12	461	1053	73	49	89	فغاية
5	4	1	1	11	13	373	1040	70	64	93	أهل
5	4	1	1	11	14	217	1048	123	52	90	احلضور
4	4	1	1	12	0	220	1141	1333	72	-1	
5	4	1	1	12	1	1479	1150	74	61	87	الذين
5	4	1	1	12	2	1438	1149	24	39	96	ال
5	4	1	1	12	3	1315	1154	108	51	91	يعامون
5	4	1	1	12	4	1231	1151	67	51	91	ممل
5	4	1	1	12	5	1157	1152	57	35	96	هذا
5	4	1	1	12	6	1095	1141	40	49	96	أن
5	4	1	1	12	7	999	1153	80	50	88	يعامو
5	4	1	1	12	8	931	1149	31	60	81	يف
5	4	1	1	12	9	804	1150	106	52	96	الزمان
5	4	1	1	12	10	704	1147	79	61	96	الذي
5	4	1	1	12	11	550	1144	138	58	95	يكونون
5	4	1	1	12	12	501	1137	30	80	64	=
5	4	1	1	12	13	356	1152	111	53	50	فيــه
5	4	1	1	12	14	220	1150	78	63	74	فإهم
4	4	1	1	13	0	223	1237	1334	73	-1	
5	4	1	1	13	1	1416	1247	141	62	87	حلضورم
5	4	1	1	13	2	1291	1252	109	50	10	يعلمون
5	4	1	1	13	3	1243	1250	30	35	95	ما
5	4	1	1	13	4	1111	1238	112	70	91	أعطام
5	4	1	1	13	5	1017	1246	75	53	92	احلق
5	4	1	1	13	6	968	1247	31	60	73	يي
5	4	1	1	13	7	876	1245	73	40	96	ذلك
5	4	1	1	13	8	749	1248	108	52	96	الزمان
5	4	1	1	13	9	643	1237	87	73	79	وأنهم
5	4	1	1	13	10	594	1249	30	35	96	ما
5	4	1	1	13	11	508	1250	67	52	88	قبلو
5	4	1	1	13	12	431	1244	40	54	90	إال
5	4	1	1	13	13	223	1244	189	55	90	باالستعداد.
4	4	1	1	14	0	217	1344	1338	65	-1	
5	4	1	1	14	1	1504	1356	51	51	95	وهم
5	4	1	1	14	2	1363	1349	126	39	89	صنفان:
5	4	1	1	14	3	1248	1352	94	34	43	صنف
5	4	1	1	14	4	1123	1350	108	52	77	يعامون
5	4	1	1	14	5	1045	1344	50	54	75	من"
5	4	1	1	14	6	925	1345	105	64	67	قبوهم
5	4	1	1	14	7	793	1347	111	36	65	استعدا
5	4	1	1	14	8	690	1351	87	58	75	دهم>
5	4	1	1	14	9	552	1350	116	42	78	وصلف
5	4	1	1	14	10	519	1351	10	46	92	(
5	4	1	1	14	11	474	1357	20	32	78	؟
5	4	1	1	14	12	422	1371	33	5	79	--
5	4	1	1	14	13	366	1369	38	16	82	ب
5	4	1	1	14	14	217	1348	125	50	89	)يعامون
4	4	1	1	15	0	219	1435	1340	75	-1	
5	4	1	1	15	1	1520	1464	39	35	95	من
5	4	1	1	15	2	1323	1448	180	62	95	استعدادهم
5	4	1	1	15	3	1272	1447	31	35	96	ما
5	4	1	1	15	4	1139	1450	113	50	54	يقبلونه
5	4	1	1	15	5	1105	1476	8	8	93	.
5	4	1	1	15	6	1025	1447	58	35	96	هذا
5	4	1	1	15	7	994	1435	10	46	90	أ
5	4	1	1	15	8	932	1438	38	67	43	©"
5	4	1	1	15	9	885	1446	31	35	94	ما
5	4	1	1	15	10	760	1440	108	57	93	يكون
5	4	1	1	15	11	711	1443	30	58	96	يف
5	4	1	1	15	12	593	1447	98	47	94	معرفة
5	4	1	1	15	13	407	1442	164	51	87	اإلستعداد
5	4	1	1	15	14	359	1443	31	59	78	يف
5	4	1	1	15	15	219	1446	122	37	69	هـــذا
4	4	1	1	16	0	217	1532	1341	66	-1	
5	4	1	1	16	1	1450	1545	108	50	81	الصنف
5	4	1	1	16	2	1417	1528	29	75	84	ـ
5	4	1	1	16	3	1356	1545	202	50	96	ومن
5	4	1	1	16	4	1281	1545	57	35	95	هذا
5	4	1	1	16	5	1147	1545	116	40	88	الصنف
5	4	1	1	16	6	1091	1561	39	33	96	من
5	4	1	1	16	7	989	1535	86	63	90	يسأل
5	4	1	1	16	8	946	1539	24	39	96	ال
5	4	1	1	16	9	747	1541	179	56	87	لالستعجال
5	4	1	1	16	10	679	1538	49	50	92	وال
5	4	1	1	16	11	538	1540	121	52	87	لإلمكان
5	4	1	1	16	12	434	1542	67	51	46	وإنا
5	4	1	1	16	13	217	1532	199	62	49	يسألامتثاآل
4	4	1	1	17	0	218	1630	1339	72	-1	
5	4	1	1	17	1	1493	1630	64	62	85	ألمر
5	4	1	1	17	2	1434	1636	42	43	88	اهلل
5	4	1	1	17	3	1386	1641	31	60	93	يف
5	4	1	1	17	4	1302	1641	67	49	96	قوله
5	4	1	1	17	5	1206	1644	80	46	91	تعاىل
5	4	1	1	17	6	1148	1622	43	84	70	_
5	4	1	1	17	7	998	1638	131	62	6	ااعـوين
5	4	1	1	17	8	827	1637	152	63	76	استجب"
5	4	1	1	17	9	760	1636	50	66	93	لك
5	4	1	1	17	10	641	1643	55	49	19	فهو
5	4	1	1	17	11	547	1641	79	55	96	العبد
5	4	1	1	17	12	432	1636	95	51	73	احلض
5	4	1	1	17	13	404	1645	12	35	68	؟
5	4	1	1	17	14	233	1638	148	56	0	وليس
5	4	1	1	17	15	218	1641	6	34	0	هذا
4	4	1	1	18	0	216	1724	1338	81	-1	
5	4	1	1	18	1	1431	1724	123	81	93	الداعي
5	4	1	1	18	2	1380	1744	46	32	57	ههة
5	4	1	1	18	3	1259	1740	102	37	47	متعلقة
5	4	1	1	18	4	1121	1731	121	66	12	فسأل
5	4	1	1	18	5	1053	1743	49	53	89	فمه
5	4	1	1	18	6	887	1754	146	41	58	منمعمـن
5	4	1	1	18	7	834	1728	35	58	93	أو
5	4	1	1	18	8	762	1740	50	54	71	غري
5	4	1	1	18	9	668	1744	74	47	80	معني
5	4	1	1	18	10	573	1738	68	52	80	وإنا
5	4	1	1	18	11	491	1746	62	29	17	مهمته
5	4	1	1	18	12	444	1736	31	60	83	في
5	4	1	1	18	13	321	1738	107	42	96	امتثال
5	4	1	1	18	14	216	1727	92	62	96	أوامر
4	4	1	1	19	0	215	1828	1340	64	-1	
5	4	1	1	19	1	1463	1852	92	23	30	ســدء
5	4	1	1	19	2	1439	1824	19	72	82	.
5	4	1	1	19	3	1375	1838	78	53	89	فإذا
5	4	1	1	19	4	1252	1839	102	50	35	اقتىى
5	4	1	1	19	5	1155	1824	83	72	93	احلال
5	4	1	1	19	6	955	1824	191	72	85	السوالسأل
5	4	1	1	19	7	832	1844	107	48	90	عمودية
5	4	1	1	19	8	742	1836	72	53	79	وإذا
5	4	1	1	19	9	567	1837	104	51	62	اقتىض
5	4	1	1	19	10	407	1836	145	53	92	التفويض
5	4	1	1	19	11	215	1830	179	54	1	والكوت
4	4	1	1	20	0	217	1925	1339	73	-1	
5	4	1	1	20	1	1448	1931	108	43	84	سكت
5	4	1	1	20	2	1433	1969	4	6	81	.
5	4	1	1	20	3	1363	1940	58	34	96	فقد
5	4	1	1	20	4	1241	1937	103	60	63	ابتلي
5	4	1	1	20	5	1058	1925	155	69	60	أبوبعليه
5	4	1	1	20	6	857	1935	183	63	87	السالموغري
5	4	1	1	20	7	775	1937	58	45	93	وما
5	4	1	1	20	8	673	1927	82	55	96	سألوا
5	4	1	1	20	9	588	1938	65	60	96	رفع
5	4	1	1	20	10	539	1936	31	35	95	ما
5	4	1	1	20	11	417	1934	102	59	18	ابتالم
5	4	1	1	20	12	217	1929	181	56	23	اهللتعاىلبه»
1	5	0	0	0	0	0	0	1774	2658	-1	
2	5	1	0	0	0	210	59	1365	1892	-1	
3	5	1	1	0	0	828	59	151	37	-1	
4	5	1	1	1	0	828	59	151	37	-1	
5	5	1	1	1	1	947	75	32	8	4	شا
5	5	1	1	1	2	828	59	102	37	4	حوت
3	5	1	2	0	0	199	166	1376	1785	-1	
4	5	1	2	1	0	229	166	1345	72	-1	
5	5	1	2	1	1	1526	162	46	81	94	ما
5	5	1	2	1	2	1419	162	102	81	95	ذهبنا
5	5	1	2	1	3	1338	162	80	81	94	إليه
5	5	1	2	1	4	1288	162	46	81	93	يف
5	5	1	2	1	5	1202	162	82	81	96	فضل
5	5	1	2	1	6	1126	162	77	81	82	معمر
5	5	1	2	1	7	1065	162	52	81	90	يف
5	5	1	2	1	8	950	162	116	81	90	أسارى
5	5	1	2	1	9	874	162	58	81	93	بدر
5	5	1	2	1	10	776	162	78	81	43	باجل
5	5	1	2	1	11	736	162	31	81	58	_
5	5	1	2	1	12	630	162	92	81	88	فيهم
5	5	1	2	1	13	594	162	31	81	93	؟
5	5	1	2	1	14	518	162	72	81	93	ويف
5	5	1	2	1	15	427	162	82	81	54	تآبري
5	5	1	2	1	16	318	174	388	64	85	النخل
5	5	1	2	1	17	229	178	35	48	73	ف
4	5	1	2	2	0	230	264	1345	75	-1	
5	5	1	2	2	1	1502	260	73	83	51	ياذم
5	5	1	2	2	2	1367	260	125	83	85	الكامل
5	5	1	2	2	3	1321	264	42	52	96	أن
5	5	1	2	2	4	1198	270	107	58	89	يكون
5	5	1	2	2	5	1144	260	47	83	93	له
5	5	1	2	2	6	1040	274	141	63	96	التقدم
5	5	1	2	2	7	978	260	44	83	89	في
5	5	1	2	2	8	915	260	58	83	96	كل
5	5	1	2	2	9	865	300	51	38	54	مهي
5	5	1	2	2	10	772	274	55	60	64	وي
5	5	1	2	2	11	703	260	56	83	96	كل
5	5	1	2	2	12	609	278	87	52	65	مرتبة
5	5	1	2	2	13	475	275	68	52	83	وإنا
5	5	1	2	2	14	389	273	67	52	95	نظر
5	5	1	2	2	15	230	275	118	53	96	الرجال
4	5	1	2	3	0	229	362	1343	76	-1	
5	5	1	2	3	1	1526	377	46	50	91	إىل
5	5	1	2	3	2	1414	376	99	61	96	التقدم
5	5	1	2	3	3	1366	373	31	60	73	يي
5	5	1	2	3	4	1278	378	70	51	94	رتبة
5	5	1	2	3	5	1187	375	75	63	96	العلم
5	5	1	2	3	6	1117	369	50	56	74	باهل
5	5	1	2	3	7	955	371	108	40	94	هنالك
5	5	1	2	3	8	820	372	118	64	61	مطلبهم
5	5	1	2	3	9	785	404	11	10	93	.
5	5	1	2	3	10	691	363	72	58	96	وأما
5	5	1	2	3	11	542	374	132	48	95	حوادث
5	5	1	2	3	12	387	362	135	60	92	األكوان
5	5	1	2	3	13	325	374	44	38	93	فال
5	5	1	2	3	14	229	375	81	49	95	تعلق
4	5	1	2	4	0	229	467	1343	69	-1	
5	5	1	2	4	1	1420	470	152	61	50	خلواطرم
5	5	1	2	4	2	1227	473	177	56	39	هبا>فتحقق
5	5	1	2	4	3	1178	473	30	37	93	ما
5	5	1	2	4	4	1030	467	129	56	89	ذكرناه.
5	5	1	2	4	5	951	473	69	46	73	ومـا
5	5	1	2	4	6	772	472	160	63	54	مشتلالنني
5	5	1	2	4	7	642	467	114	59	76	صىاهلل
5	5	1	2	4	8	542	454	81	86	31	عليه
5	5	1	2	4	9	456	454	87	86	31	وسلم
5	5	1	2	4	10	229	469	216	58	45	النبوةباحلائط
4	5	1	2	5	0	231	565	1342	69	-1	
5	5	1	2	5	1	1523	561	47	82	96	من
5	5	1	2	5	2	1388	572	185	59	36	اللبن
5	5	1	2	5	3	1231	561	129	82	95	قــد
5	5	1	2	5	4	1098	561	134	82	77	كمل
5	5	1	2	5	5	1004	561	86	82	96	سوى
5	5	1	2	5	6	877	561	109	82	95	موضع
5	5	1	2	5	7	779	570	87	62	86	لبنة
5	5	1	2	5	8	587	572	135	49	81	فكارن_
5	5	1	2	5	9	490	574	67	50	66	صىل
5	5	1	2	5	10	411	561	73	82	48	اهل
5	5	1	2	5	11	339	567	128	61	96	عليه
5	5	1	2	5	12	231	571	87	62	96	وسلم
4	5	1	2	6	0	220	658	1349	74	-1	
5	5	1	2	6	1	1559	674	10	48	85	(
5	5	1	2	6	2	1493	682	41	29	0	؟
5	5	1	2	6	3	1438	695	31	5	92	--
5	5	1	2	6	4	1384	692	38	17	81	ب
5	5	1	2	6	5	1350	674	11	47	96	)
5	5	1	2	6	6	1263	667	67	39	94	تلك
5	5	1	2	6	7	1164	670	80	54	74	اللبنة
5	5	1	2	6	8	1128	699	11	11	95	.
5	5	1	2	6	9	1054	671	51	54	85	غري
5	5	1	2	6	10	990	658	45	47	92	أنه
5	5	1	2	6	11	905	675	67	48	75	صىل
5	5	1	2	6	12	844	663	43	43	39	اهل
5	5	1	2	6	13	759	670	69	57	94	عليه
5	5	1	2	6	14	650	670	89	62	95	وسلم
5	5	1	2	6	15	606	666	25	40	48	اا.
5	5	1	2	6	16	424	667	152	61	68	براهـــا
5	5	1	2	6	17	420	636	19	100	68	كا
5	5	1	2	6	18	349	670	59	42	94	قال
5	5	1	2	6	19	199	640	130	85	0	لبــنـة*
4	5	1	2	7	0	229	755	1344	73	-1	
5	5	1	2	7	1	1462	765	111	51	54	واحدة
5	5	1	2	7	2	1440	765	16	12	54	7
5	5	1	2	7	3	1411	798	9	10	94	.
5	5	1	2	7	4	1316	756	73	59	87	رأما
5	5	1	2	7	5	1222	769	77	59	92	خاتم
5	5	1	2	7	6	1079	755	124	70	74	اآلرلياء
5	5	1	2	7	7	1016	767	45	40	78	فلل
5	5	1	2	7	8	964	781	37	36	96	بد
5	5	1	2	7	9	923	767	23	39	96	له
5	5	1	2	7	10	855	783	49	36	96	من
5	5	1	2	7	11	773	769	66	36	95	هذه
5	5	1	2	7	12	638	767	115	54	82	الرؤيا>
5	5	1	2	7	13	528	770	89	53	73	فريى
5	5	1	2	7	14	480	770	31	34	93	ما
5	5	1	2	7	15	399	770	61	40	80	مثل
5	5	1	2	7	16	353	781	30	36	96	به
5	5	1	2	7	17	229	767	103	48	96	رسول
