page	stripe	block	line	left	top	right	bottom	confidence	letters	punc
0		1	811	52	878	97	96		- 
0		1	843	52	844	97	80	4	 
0		1	905	52	867	97	90		 
0		1	764	52	906	97	98		-
0		2	1454	198	1531	275	94	أنه	 
0		2	1388	198	1453	275	100	من	 
0		2	1300	198	1388	275	100	مقام	 
0		2	1143	198	1300	275	98	التقديس	 
0		2	1030	198	1144	275	97	المنزه	 
0		2	967	198	1029	275	98	عن	 
0		2	791	198	968	275	95	الأغراض	 
0		2	782	198	792	275	64		(
0		2	732	198	761	275	100		) 
0		2	602	198	733	275	100	النفسية	 
0		2	528	198	602	275	99	التي	 
0		2	335	198	527	275	100	يدخلهـا	 
0		2	189	198	335	275	99	التلبيس	 
0		2	175	198	188	275	86		.
0		3	1392	284	1528	359	99	وأرجو	 
0		3	1328	284	1392	359	94	أن	 
0		3	1188	284	1328	359	93	يكون	 
0		3	1098	284	1189	359	100	الحق	 
0		3	1079	284	1098	359	100		(
0		3	1038	284	1065	359	99		)
0		3	951	284	1023	359	99	مثا	 
0		3	875	284	952	359	97	سمع	 
0		3	762	284	876	359	99	دعاني	 
0		3	706	284	763	359	97	قد	 
0		3	589	284	707	359	100	أجاب	 
0		3	476	284	590	359	80	نداني	 
0		3	438	284	477	359	82		؛ 
0		3	382	284	439	359	95	فما	 
0		3	284	284	382	359	97	ألقي	 
0		3	205	284	285	359	95	إلا	 
0		3	175	284	206	359	92	ما	
0		4	1521	368	1540	443	99		 
0		4	1401	368	1521	443	99	يلقي	 
0		4	1307	368	1402	443	90	إلي	 
0		4	1262	368	1307	443	87		، 
0		4	1186	368	1262	443	98	ولا	 
0		4	1077	368	1187	443	100	أنزل	 
0		4	1017	368	1078	443	93	في	 
0		4	946	368	1018	443	96	هذا	 
0		4	788	368	946	443	88	المسطور	 
0		4	709	368	788	443	97	إلا5	 
0		4	663	368	710	443	100	ما	 
0		4	555	368	664	443	100	ينزل	 
0		4	502	368	555	443	93	به	 
0		4	423	368	502	443	94	علي	 
0		4	393	368	424	443	100		. 
0		4	265	368	394	443	77	ولست	 
0		4	175	368	266	443	90	بني	
0		5	1403	452	1527	523	99	رسول	 
0		5	1235	452	1404	523	96	ولكنـي	 
0		5	1114	452	1235	523	95	وارث	 
0		5	950	452	1115	523	100	ولآخرتي	 
0		5	816	452	949	523	98	حارث	 
0		5	795	452	816	523	98		.
0		6	1141	532	1241	596	95	فمن	 
0		6	1050	532	1141	596	96	الل	 
0		6	809	532	1050	596	99	فاسمعوا	 
0		6	695	532	810	596	98	وإلى	 
0		6	604	532	695	596	100	الله	 
0		6	451	532	604	596	98	فارجعوا	
0		7	1235	605	1246	685	100		 
0		7	1137	605	1234	685	98	فإذا	 
0		7	1073	605	1138	685	100	ما	 
0		7	953	605	1073	685	89	سمعتم	 
0		7	812	605	952	685	99	ما	 
0		7	677	605	812	685	100	أتيت	 
0		7	560	605	677	685	100	بـه	 
0		7	451	605	559	685	94	فعوا	
0		8	1237	694	1246	764	100		 
0		8	1160	694	1236	764	93	ثم	 
0		8	1027	694	1160	764	92	بالفهم	 
0		8	799	694	1026	764	96	فصلوا	 
0		8	712	694	798	764	99	مجمل	 
0		8	589	694	713	764	100	القول	 
0		8	449	694	588	764	92	واجمعوا	
0		9	1162	773	1237	843	100	ثم	 
0		9	1025	773	1162	843	99	منوا	 
0		9	954	773	1026	843	98	به	 
0		9	795	773	954	843	95	على	 
0		9	622	773	795	843	100	طالبيـه	 
0		9	548	773	623	843	100	لا	 
0		9	450	773	547	843	100	تمنعوا	
0		10	1135	852	1232	931	97	هذه	 
0		10	966	852	1135	931	100	الرحمـة	 
0		10	790	852	966	931	99	التي	 
0		10	593	852	791	931	99	وسعتكم	 
0		10	449	852	592	931	100	فوسعوا	
0		11	1450	1002	1462	1086	98		 
0		11	1370	1002	1451	1086	90	ومن	 
0		11	1308	1002	1370	1086	98	الله	 
0		11	1201	1002	1309	1086	90	أرجو	 
0		11	1139	1002	1201	1086	96	أن	 
0		11	1024	1002	1140	1086	100	أكون	 
0		11	963	1002	1024	1086	100	من	 
0		11	874	1002	963	1086	99	أٔيد	 
0		11	766	1002	875	1086	84	فتايد	(
0		11	728	1002	748	1086	92		)
0		11	617	1002	706	1086	98	قيد	 
0		11	471	1002	617	1086	97	بالشرع	 
0		11	332	1002	471	1086	84	المحمدي	 
0		11	205	1002	333	1086	99	المطهر	(
0		11	175	1002	183	1086	97		)
0		12	1524	1095	1533	1171	99		 
0		12	1403	1095	1523	1171	99	فتقيد	 
0		12	1291	1095	1402	1171	99	وقيد	 
0		12	1257	1095	1291	1171	98		، 
0		12	1104	1095	1256	1171	97	وحشرنا	 
0		12	1059	1095	1103	1171	100	في	 
0		12	922	1095	1059	1171	90	زمرته	 
0		12	862	1095	923	1171	98	كما	 
0		12	760	1095	862	1171	93	جعلنا	 
0		12	706	1095	760	1171	100	من	 
0		12	608	1095	706	1171	100	أمته	 
0		12	576	1095	607	1171	100		. 
0		12	470	1095	575	1171	96	فأول	 
0		12	420	1095	471	1171	100	ما	 
0		12	331	1095	420	1171	91	ألقاه	 
0		12	216	1095	331	1171	93	المالك	 
0		12	175	1095	217	1171	94	على	
0		13	1425	1180	1531	1246	100	العبد	 
0		13	1368	1180	1426	1246	99	من	 
0		13	1282	1180	1368	1246	92	ذلك	 
0		13	1259	1180	1282	1246	75		:
0		14	1240	1369	1427	1464	92		 
0		14	1129	1369	1240	1464	92	1	- 
0		14	1035	1369	1129	1464	100	فص	 
0		14	903	1369	1036	1464	100	حكمة	 
0		14	809	1369	902	1464	92	إلهية	 
0		14	742	1369	809	1464	100	في	 
0		14	574	1369	743	1464	96	كلمـة	 
0		14	467	1369	573	1464	91	آمية	 
0		14	454	1369	466	1464	100		(
0		14	409	1369	436	1464	99		)
0		15	1407	1529	1455	1605	99	لما	 
0		15	1334	1529	1407	1605	91	شاء	 
0		15	1235	1529	1335	1605	100	الحق	 
0		15	1091	1529	1235	1605	98	سبحانه	 
0		15	1033	1529	1091	1605	100	من	 
0		15	931	1529	1033	1605	84	حيث	 
0		15	804	1529	931	1605	97	أسماؤه	 
0		15	690	1529	804	1605	100	الحسنى	 
0		15	618	1529	690	1605	93	التي	 
0		15	573	1529	618	1605	100	لا	 
0		15	461	1529	573	1605	99	يبلغها	 
0		15	314	1529	461	1605	96	الاحصاء	 
0		15	292	1529	314	1605	98		(
0		15	175	1529	229	1605	99		)
0		16	1519	1614	1593	1689	98	2	 
0		16	1460	1614	1520	1689	91	ان	 
0		16	1392	1614	1460	1689	86	يرى	 
0		16	1273	1614	1393	1689	99	أعيانها	 
0		16	1263	1614	1274	1689	97		(
0		16	1207	1614	1245	1689	98		)،
0		16	1130	1614	1182	1689	98	إن	 
0		16	1038	1614	1130	1689	99	شئت	 
0		16	964	1614	1038	1689	75	قلت	 
0		16	842	1614	965	1689	96	أنيرى	 
0		16	761	1614	842	1689	93	عينه	 
0		16	744	1614	762	1689	100		، 
0		16	698	1614	744	1689	96	في	 
0		16	519	1614	697	1689	83	كونجامع	 
0		16	319	1614	519	1689	91	يحصرالأمر	 
0		16	224	1614	318	1689	88	ككه	(
0		16	175	1614	206	1689	44		)،
0		17	1392	1698	1525	1767	94	لكونه	 
0		17	1275	1698	1392	1767	100	متصفاً	 
0		17	1113	1698	1275	1767	89	ًبالوجود	، 
0		17	988	1698	1114	1767	96	ويظهر	 
0		17	937	1698	988	1767	93	به	 
0		17	838	1698	937	1767	98	سره	 
0		17	766	1698	837	1767	100	إليه	 
0		17	732	1698	767	1767	87		: 
0		17	669	1698	733	1767	89	فإن	 
0		17	593	1698	670	1767	100	رؤية	 
0		17	476	1698	593	1767	100	الشيء	 
0		17	383	1698	477	1767	83	نفسه	 
0		17	271	1698	382	1767	99	بنفسه	 
0		17	224	1698	272	1767	100	ما	 
0		17	175	1698	223	1767	100	هي	
0		18	1434	1776	1523	1859	99	مثل	 
0		18	1317	1776	1433	1859	98	رؤيته	(
0		18	1266	1776	1296	1859	95		) 
0		18	1139	1776	1266	1859	99	نفسه	 
0		18	1108	1776	1139	1859	97	في	 
0		18	1019	1776	1109	1859	98	أمر	 
0		18	934	1776	1020	1859	91	آخر	 
0		18	814	1776	934	1859	88	يكون	 
0		18	760	1776	815	1859	100	له	 
0		18	643	1776	759	1859	89	كالمرآة	 
0		18	613	1776	644	1859	100		؛ 
0		18	531	1776	613	1859	97	فإنه	 
0		18	390	1776	530	1859	91	يظـهرله	 
0		18	305	1776	391	1859	90	نفسه	 
0		18	268	1776	305	1859	100	في	 
0		18	175	1776	267	1859	100	صورة	
